"","posteam","season","game_id","home_team","away_team","home_score","away_score","touchdown","fourth_down_attempt","punt_inside_twenty","own_kickoff_recovery","extra_point_good","field_goal_made","return_touchdown","two_point_success","pass_touchdown","rush_touchdown","interception","fumble_lost","safety","offensive_retention","defensive_retention","special_retention"
"203","ARI",2016,"2016_11_ARI_MIN","MIN","ARI",30,24,4,1,2,0,3,1,1,0,2,1,2,0,0,21,25,3
"204","ARI",2016,"2016_01_NE_ARI","ARI","NE",21,23,3,0,2,0,3,0,0,0,2,1,0,0,0,21,25,3
"205","ARI",2016,"2016_10_SF_ARI","ARI","SF",23,20,2,0,0,0,2,3,0,0,1,1,2,3,0,21,25,3
"206","ARI",2016,"2016_03_ARI_BUF","BUF","ARI",33,18,3,1,1,0,1,1,1,0,0,2,4,1,0,21,25,3
"207","ARI",2016,"2016_16_ARI_SEA","SEA","ARI",31,34,4,0,1,0,4,2,0,0,1,3,0,1,0,21,25,3
"208","ARI",2016,"2016_17_ARI_LA","LA","ARI",6,44,4,2,0,0,5,3,0,0,3,1,2,0,0,21,25,3
"209","ARI",2017,"2017_01_ARI_DET","DET","ARI",35,23,3,1,0,0,2,1,1,0,1,1,3,1,0,23,22,2
"210","ARI",2017,"2017_04_SF_ARI","ARI","SF",18,15,1,0,2,0,0,4,0,0,1,0,1,0,0,23,22,2
"211","ARI",2017,"2017_13_LA_ARI","ARI","LA",16,32,3,0,1,0,1,1,1,0,1,1,2,0,0,23,22,2
"212","ARI",2017,"2017_09_ARI_SF","SF","ARI",10,20,2,0,3,0,2,2,0,0,2,0,1,1,0,23,22,2
"213","ARI",2017,"2017_02_ARI_IND","IND","ARI",13,16,1,1,1,0,1,3,0,0,1,0,1,0,0,23,22,2
"214","ARI",2017,"2017_05_ARI_PHI","PHI","ARI",34,7,1,3,1,0,1,0,0,0,1,0,0,1,0,23,22,2
"215","ARI",2017,"2017_06_TB_ARI","ARI","TB",38,33,6,1,1,0,5,1,1,0,3,2,1,1,0,23,22,2
"216","ARI",2017,"2017_17_ARI_SEA","SEA","ARI",24,26,2,0,0,0,2,4,0,0,1,1,1,0,0,23,22,2
"217","ARI",2017,"2017_14_TEN_ARI","ARI","TEN",12,7,0,0,2,0,0,4,0,0,0,0,0,0,0,23,22,2
"218","ARI",2017,"2017_10_SEA_ARI","ARI","SEA",16,22,2,3,2,0,1,1,0,0,1,1,0,1,1,23,22,2
"219","ARI",2017,"2017_11_ARI_HOU","HOU","ARI",31,21,3,1,6,0,3,0,0,0,3,0,2,0,0,23,22,2
"220","ARI",2017,"2017_15_ARI_WAS","WAS","ARI",20,15,0,3,2,0,0,5,0,0,0,0,1,1,0,23,22,2
"221","ARI",2017,"2017_16_NYG_ARI","ARI","NYG",23,0,2,0,2,0,2,1,0,0,2,0,2,0,0,23,22,2
"222","ARI",2017,"2017_03_DAL_ARI","ARI","DAL",17,28,2,1,2,0,2,1,0,0,2,0,0,0,0,23,22,2
"223","ARI",2017,"2017_07_ARI_LA","LA","ARI",33,0,0,2,0,0,0,0,0,0,0,0,2,0,0,23,22,2
"224","ARI",2017,"2017_12_JAX_ARI","ARI","JAX",27,24,3,0,4,0,1,4,1,1,2,0,1,1,0,23,22,2
"225","ARI",2018,"2018_06_ARI_MIN","MIN","ARI",27,17,1,2,1,0,2,1,0,0,0,1,1,1,0,19,21,3
"226","ARI",2018,"2018_01_WAS_ARI","ARI","WAS",6,24,1,1,3,0,0,0,0,0,0,1,1,1,0,19,21,3
"227","ARI",2018,"2018_03_CHI_ARI","ARI","CHI",14,16,2,1,1,0,2,0,0,0,2,0,3,1,0,19,21,3
"228","ARI",2018,"2018_14_DET_ARI","ARI","DET",3,17,1,1,3,0,0,1,1,0,0,0,1,0,0,19,21,3
"229","ARI",2018,"2018_02_ARI_LA","LA","ARI",34,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19,21,3
"230","ARI",2018,"2018_07_DEN_ARI","ARI","DEN",10,45,3,1,1,0,1,1,2,0,1,0,3,2,0,19,21,3
"231","ARI",2018,"2018_08_SF_ARI","ARI","SF",18,15,2,0,1,0,1,1,0,1,2,0,1,1,1,19,21,3
"232","ARI",2018,"2018_15_ARI_ATL","ATL","ARI",40,14,3,2,2,0,2,0,1,0,1,1,2,1,0,19,21,3
"233","ARI",2018,"2018_04_SEA_ARI","ARI","SEA",17,20,2,0,1,0,2,1,0,0,1,1,0,1,0,19,21,3
"234","ARI",2018,"2018_11_OAK_ARI","ARI","LV",21,23,3,0,2,0,3,0,0,0,3,0,2,0,0,19,21,3
"235","ARI",2018,"2018_12_ARI_LAC","LAC","ARI",45,10,1,1,0,0,1,1,0,0,1,0,1,0,0,19,21,3
"236","ARI",2018,"2018_13_ARI_GB","GB","ARI",17,20,2,0,3,0,2,2,0,0,0,2,0,0,0,19,21,3
"237","ARI",2018,"2018_10_ARI_KC","KC","ARI",26,14,2,2,1,0,2,0,0,0,1,1,2,0,0,19,21,3
"238","ARI",2018,"2018_05_ARI_SF","SF","ARI",18,28,3,0,5,0,4,0,0,0,1,2,0,0,0,19,21,3
"239","ARI",2018,"2018_16_LA_ARI","ARI","LA",9,31,1,2,4,0,0,1,0,0,1,0,0,0,0,19,21,3
"240","ARI",2018,"2018_17_ARI_SEA","SEA","ARI",27,24,1,2,3,0,1,3,0,1,1,0,0,2,0,19,21,3
"241","ARI",2019,"2019_10_ARI_TB","TB","ARI",30,27,3,3,1,0,3,2,0,0,3,0,1,1,0,14,16,3
"242","ARI",2019,"2019_15_CLE_ARI","ARI","CLE",38,24,5,1,1,0,5,1,0,0,1,4,1,0,0,14,16,3
"243","ARI",2019,"2019_14_PIT_ARI","ARI","PIT",17,23,3,3,0,0,2,1,1,0,2,0,3,0,0,14,16,3
"244","ARI",2019,"2019_07_ARI_NYG","NYG","ARI",21,27,4,1,1,0,3,2,0,0,0,3,0,0,0,14,16,3
"245","ARI",2019,"2019_11_ARI_SF","SF","ARI",36,26,4,1,1,0,2,2,1,0,2,1,0,2,0,14,16,3
"246","ARI",2019,"2019_04_SEA_ARI","ARI","SEA",10,27,2,0,1,0,1,1,1,0,0,1,1,0,0,14,16,3
"247","ARI",2019,"2019_16_ARI_SEA","SEA","ARI",13,27,3,1,2,0,3,2,0,0,1,2,0,0,0,14,16,3
"248","ARI",2019,"2019_08_ARI_NO","NO","ARI",31,9,0,2,1,0,0,3,0,0,0,0,0,0,0,14,16,3
"249","ARI",2019,"2019_05_ARI_CIN","CIN","ARI",23,26,2,1,1,0,2,4,0,0,0,2,0,0,0,14,16,3
"250","ARI",2019,"2019_01_DET_ARI","ARI","DET",27,27,2,0,3,0,1,4,0,1,2,0,1,1,0,14,16,3
"251","ARI",2019,"2019_03_CAR_ARI","ARI","CAR",20,38,2,1,2,0,2,2,0,0,2,0,2,0,0,14,16,3
"252","ARI",2019,"2019_17_ARI_LA","LA","ARI",31,24,3,0,2,0,3,1,0,0,2,1,2,3,0,14,16,3
"253","ARI",2019,"2019_06_ATL_ARI","ARI","ATL",34,33,4,1,2,0,4,2,0,0,3,1,0,0,0,14,16,3
"254","ARI",2019,"2019_02_ARI_BAL","BAL","ARI",23,17,1,1,1,0,0,3,0,1,0,1,0,0,0,14,16,3
"255","ARI",2019,"2019_13_LA_ARI","ARI","LA",7,34,2,4,4,0,1,0,1,0,0,1,1,0,0,14,16,3
"256","ARI",2019,"2019_09_SF_ARI","ARI","SF",25,28,3,0,0,0,2,1,0,1,2,1,0,0,0,14,16,3
"257","ARI",2020,"2020_01_ARI_SF","SF","ARI",20,24,3,0,1,0,3,1,0,0,1,2,1,0,0,26,21,3
"258","ARI",2020,"2020_12_ARI_NE","NE","ARI",20,17,2,1,1,0,2,1,0,0,0,2,1,0,0,26,21,3
"259","ARI",2020,"2020_13_LA_ARI","ARI","LA",28,38,5,2,2,0,4,0,1,0,3,1,1,2,0,26,21,3
"260","ARI",2020,"2020_07_SEA_ARI","ARI","SEA",37,34,4,2,0,0,4,3,0,0,3,1,1,1,0,26,21,3
"261","ARI",2020,"2020_16_SF_ARI","ARI","SF",12,20,1,6,2,0,0,2,0,0,0,1,1,1,0,26,21,3
"262","ARI",2020,"2020_05_ARI_NYJ","NYJ","ARI",10,30,4,1,1,0,3,1,0,0,1,3,1,0,0,26,21,3
"263","ARI",2020,"2020_17_ARI_LA","LA","ARI",18,7,2,0,2,0,1,0,1,0,1,0,1,0,1,26,21,3
"264","ARI",2020,"2020_14_ARI_NYG","NYG","ARI",7,26,2,2,3,0,2,4,0,0,1,1,0,0,0,26,21,3
"265","ARI",2020,"2020_15_PHI_ARI","ARI","PHI",33,26,4,2,1,0,4,1,0,0,3,1,1,2,0,26,21,3
"266","ARI",2020,"2020_02_WAS_ARI","ARI","WAS",30,15,3,2,1,0,3,3,0,0,1,2,1,1,0,26,21,3
"267","ARI",2020,"2020_11_ARI_SEA","SEA","ARI",28,21,3,1,2,0,3,0,0,0,2,1,0,0,1,26,21,3
"268","ARI",2020,"2020_03_DET_ARI","ARI","DET",23,26,3,1,1,0,2,1,0,0,2,1,3,0,0,26,21,3
"269","ARI",2020,"2020_09_MIA_ARI","ARI","MIA",31,34,5,3,0,0,4,1,1,0,3,1,0,1,0,26,21,3
"270","ARI",2020,"2020_10_BUF_ARI","ARI","BUF",32,30,3,1,0,0,2,4,0,0,1,2,1,1,0,26,21,3
"271","ARI",2020,"2020_04_ARI_CAR","CAR","ARI",31,21,3,0,2,0,3,0,0,0,3,0,0,1,0,26,21,3
"272","ARI",2020,"2020_06_ARI_DAL","DAL","ARI",10,38,5,1,2,0,5,1,0,0,2,3,0,0,0,26,21,3
"273","ARI",2021,"2021_01_ARI_TEN","TEN","ARI",13,38,5,0,2,0,5,1,0,0,4,1,1,0,0,19,29,2
"274","ARI",2021,"2021_07_HOU_ARI","ARI","HOU",31,5,4,1,0,0,4,1,0,0,3,1,1,0,1,19,29,2
"275","ARI",2021,"2021_09_ARI_SF","SF","ARI",17,31,4,2,1,0,4,1,0,0,1,3,0,0,0,19,29,2
"276","ARI",2021,"2021_04_ARI_LA","LA","ARI",20,37,4,0,0,0,4,3,0,0,2,2,0,0,0,19,29,2
"277","ARI",2021,"2021_16_IND_ARI","ARI","IND",16,22,2,3,0,0,1,1,0,0,1,1,0,0,1,19,29,2
"278","ARI",2021,"2021_11_ARI_SEA","SEA","ARI",13,23,3,1,0,0,2,1,0,0,2,1,0,0,0,19,29,2
"279","ARI",2021,"2021_08_GB_ARI","ARI","GB",21,24,3,2,1,0,3,0,0,0,0,3,2,0,0,19,29,2
"280","ARI",2021,"2021_18_SEA_ARI","ARI","SEA",30,38,2,2,0,0,3,3,0,0,1,1,0,1,0,19,29,2
"281","ARI",2021,"2021_02_MIN_ARI","ARI","MIN",34,33,5,1,2,0,4,2,1,0,3,1,2,0,0,19,29,2
"282","ARI",2021,"2021_05_SF_ARI","ARI","SF",17,10,2,0,1,0,2,1,0,0,1,1,0,1,0,19,29,2
"283","ARI",2021,"2021_10_CAR_ARI","ARI","CAR",10,34,1,3,2,0,1,1,0,0,0,1,1,1,0,19,29,2
"284","ARI",2021,"2021_13_ARI_CHI","CHI","ARI",22,33,4,2,1,0,3,2,0,0,2,2,0,0,0,19,29,2
"285","ARI",2021,"2021_03_ARI_JAX","JAX","ARI",19,31,4,2,0,0,4,1,0,0,0,3,1,0,0,19,29,2
"286","ARI",2021,"2021_15_ARI_DET","DET","ARI",30,12,1,3,1,0,0,2,0,0,1,0,1,0,0,19,29,2
"287","ARI",2021,"2021_06_ARI_CLE","CLE","ARI",14,37,4,1,0,0,4,3,0,0,4,0,0,0,0,19,29,2
"288","ARI",2021,"2021_14_LA_ARI","ARI","LA",23,30,2,4,0,0,2,3,0,0,0,2,2,0,0,19,29,2
"289","ARI",2021,"2021_17_ARI_DAL","DAL","ARI",22,25,2,2,1,0,1,4,0,0,2,0,0,0,0,19,29,2
"290","ARI",2022,"2022_09_SEA_ARI","ARI","SEA",21,31,2,2,1,0,3,0,0,0,2,0,0,1,0,23,23,3
"291","ARI",2022,"2022_07_NO_ARI","ARI","NO",42,34,3,1,0,0,2,2,0,2,1,2,0,0,0,23,23,3
"292","ARI",2022,"2022_12_LAC_ARI","ARI","LAC",24,25,3,1,0,0,3,1,0,0,2,1,1,1,0,23,23,3
"293","ARI",2022,"2022_16_TB_ARI","ARI","TB",16,19,1,1,4,0,1,3,0,0,0,1,1,2,0,23,23,3
"294","ARI",2022,"2022_17_ARI_ATL","ATL","ARI",20,19,1,1,1,0,1,4,0,0,1,0,0,0,0,23,23,3
"295","ARI",2022,"2022_08_ARI_MIN","MIN","ARI",34,26,3,1,2,0,2,2,0,0,3,0,2,0,0,23,23,3
"296","ARI",2022,"2022_04_ARI_CAR","CAR","ARI",16,26,4,2,0,0,2,2,1,0,2,1,1,0,0,23,23,3
"297","ARI",2022,"2022_05_PHI_ARI","ARI","PHI",17,20,2,1,2,0,2,1,0,0,1,1,1,0,0,23,23,3
"298","ARI",2022,"2022_10_ARI_LA","LA","ARI",17,27,3,3,1,0,3,2,0,0,1,2,0,0,0,23,23,3
"299","ARI",2022,"2022_01_KC_ARI","ARI","KC",21,44,3,4,0,0,1,0,0,1,2,1,0,0,0,23,23,3
"300","ARI",2022,"2022_03_LA_ARI","ARI","LA",12,20,0,5,0,0,0,4,0,0,0,0,0,0,0,23,23,3
"301","ARI",2022,"2022_02_ARI_LV","LV","ARI",23,29,3,5,1,0,1,0,0,2,1,2,1,0,0,23,23,3
"302","ARI",2022,"2022_14_NE_ARI","ARI","NE",13,27,2,5,1,0,1,2,1,0,0,1,1,1,0,23,23,3
"303","ARI",2022,"2022_06_ARI_SEA","SEA","ARI",19,9,0,5,1,0,0,1,0,0,0,0,1,1,0,23,23,3
"304","ARI",2022,"2022_11_SF_ARI","ARI","SF",10,38,1,2,2,0,1,1,0,0,0,1,2,0,0,23,23,3
"305","ARI",2022,"2022_15_ARI_DEN","DEN","ARI",24,15,1,0,2,0,0,3,0,0,0,1,3,0,0,23,23,3
"306","ARI",2022,"2022_18_ARI_SF","SF","ARI",38,13,2,2,0,0,1,0,0,0,1,1,3,1,0,23,23,3
"307","ARI",2023,"2023_01_ARI_WAS","WAS","ARI",20,16,0,1,2,0,1,3,0,0,0,0,0,2,0,15,14,3
"308","ARI",2023,"2023_02_NYG_ARI","ARI","NYG",28,31,3,0,0,0,2,2,0,1,1,2,0,0,0,15,14,3
"309","ARI",2023,"2023_09_ARI_CLE","CLE","ARI",27,0,0,1,2,0,0,0,0,0,0,0,2,1,0,15,14,3
"310","ARI",2023,"2023_04_ARI_SF","SF","ARI",35,16,2,3,0,0,1,1,0,0,2,0,0,0,0,15,14,3
"311","ARI",2023,"2023_16_ARI_CHI","CHI","ARI",27,16,2,1,1,0,1,1,0,0,2,0,0,0,0,15,14,3
"312","ARI",2023,"2023_11_ARI_HOU","HOU","ARI",21,16,2,4,0,0,1,1,0,0,1,1,1,0,0,15,14,3
"313","ARI",2023,"2023_03_DAL_ARI","ARI","DAL",28,16,3,0,0,0,1,3,0,0,1,2,0,0,0,15,14,3
"314","ARI",2023,"2023_18_SEA_ARI","ARI","SEA",20,21,2,2,2,0,2,2,0,0,1,1,0,0,0,15,14,3
"315","ARI",2023,"2023_07_ARI_SEA","SEA","ARI",20,10,1,3,1,0,1,1,0,0,0,1,0,1,0,15,14,3
"316","ARI",2023,"2023_12_LA_ARI","ARI","LA",14,37,2,3,0,0,0,0,0,1,1,1,0,0,0,15,14,3
"317","ARI",2023,"2023_17_ARI_PHI","PHI","ARI",31,35,5,2,0,0,3,2,1,1,3,1,1,0,0,15,14,3
"318","ARI",2023,"2023_05_CIN_ARI","ARI","CIN",20,34,4,3,0,0,2,0,1,0,2,1,2,1,0,15,14,3
"319","ARI",2023,"2023_08_BAL_ARI","ARI","BAL",24,31,3,2,0,0,1,1,0,1,2,1,2,0,0,15,14,3
"320","ARI",2023,"2023_10_ATL_ARI","ARI","ATL",25,23,2,1,1,0,1,4,0,0,0,2,1,0,0,15,14,3
"321","ARI",2023,"2023_06_ARI_LA","LA","ARI",26,9,0,4,1,0,0,3,0,0,0,0,1,2,0,15,14,3
"322","ARI",2023,"2023_15_SF_ARI","ARI","SF",29,45,4,4,1,0,2,3,1,0,1,2,2,0,0,15,14,3
"323","ARI",2023,"2023_13_ARI_PIT","PIT","ARI",10,24,3,0,2,0,3,1,0,0,1,2,0,0,0,15,14,3
"324","ARI",2024,"2024_01_ARI_BUF","BUF","ARI",34,28,3,1,0,0,2,2,1,1,1,1,0,1,0,23,18,3
"325","ARI",2024,"2024_04_WAS_ARI","ARI","WAS",14,42,2,3,1,0,2,0,0,0,1,1,0,1,0,23,18,3
"326","ARI",2024,"2024_18_SF_ARI","ARI","SF",47,24,6,2,1,0,5,2,0,0,4,2,0,0,0,23,18,3
"327","ARI",2024,"2024_05_ARI_SF","SF","ARI",23,24,3,1,1,0,1,3,0,1,1,1,1,0,0,23,18,3
"328","ARI",2024,"2024_09_CHI_ARI","ARI","CHI",29,9,3,1,3,0,3,2,0,0,0,3,0,2,0,23,18,3
"329","ARI",2024,"2024_06_ARI_GB","GB","ARI",34,13,1,0,1,0,1,2,0,0,1,0,0,3,0,23,18,3
"330","ARI",2024,"2024_02_LA_ARI","ARI","LA",41,10,5,0,0,0,5,2,0,0,3,1,0,1,0,23,18,3
"331","ARI",2024,"2024_07_LAC_ARI","ARI","LAC",17,15,2,1,4,0,2,1,0,0,1,1,1,1,0,23,18,3
"332","ARI",2024,"2024_15_NE_ARI","ARI","NE",30,17,3,0,0,0,3,3,0,0,0,2,0,0,0,23,18,3
"333","ARI",2024,"2024_08_ARI_MIA","MIA","ARI",27,28,3,0,2,0,2,2,0,0,2,1,0,0,0,23,18,3
"334","ARI",2024,"2024_14_SEA_ARI","ARI","SEA",18,30,2,1,0,0,1,1,0,1,2,0,2,0,0,23,18,3
"335","ARI",2024,"2024_03_DET_ARI","ARI","DET",13,20,1,2,1,0,1,2,0,0,1,0,1,0,0,23,18,3
"336","ARI",2024,"2024_10_NYJ_ARI","ARI","NYJ",31,6,4,1,1,0,4,1,0,0,1,3,0,0,0,23,18,3
"337","ARI",2024,"2024_13_ARI_MIN","MIN","ARI",23,22,1,1,1,0,1,5,0,0,1,0,2,0,0,23,18,3
"338","ARI",2024,"2024_16_ARI_CAR","CAR","ARI",36,30,3,1,0,0,3,3,0,0,1,2,1,1,0,23,18,3
"339","ARI",2024,"2024_17_ARI_LA","LA","ARI",13,9,1,2,0,0,0,1,0,0,1,0,2,0,0,23,18,3
"340","ARI",2024,"2024_12_ARI_SEA","SEA","ARI",16,6,1,1,4,0,0,2,1,0,0,0,1,0,0,23,18,3
"341","ATL",2004,"2004_12_NO_ATL","ATL","NO",24,21,3,1,0,0,3,1,0,0,2,1,1,1,0,17,15,2
"342","ATL",2004,"2004_06_SD_ATL","ATL","LAC",21,20,3,0,3,0,3,0,0,0,2,1,1,1,0,17,15,2
"343","ATL",2004,"2004_15_CAR_ATL","ATL","CAR",34,31,5,1,0,0,4,2,1,0,2,2,2,3,0,17,15,2
"344","ATL",2004,"2004_03_ARI_ATL","ATL","ARI",6,3,0,1,1,0,0,2,0,0,0,0,1,3,0,17,15,2
"345","ATL",2004,"2004_07_ATL_KC","KC","ATL",56,10,0,4,0,0,1,1,0,0,0,0,2,0,0,17,15,2
"346","ATL",2004,"2004_02_STL_ATL","ATL","LA",34,17,3,1,1,0,4,2,0,0,1,2,0,0,0,17,15,2
"347","ATL",2004,"2004_11_ATL_NYG","NYG","ATL",10,14,2,0,0,0,2,0,0,0,2,0,0,0,0,17,15,2
"348","ATL",2004,"2004_14_OAK_ATL","ATL","LV",35,10,4,1,2,0,5,0,0,0,0,4,0,0,0,17,15,2
"349","ATL",2004,"2004_13_ATL_TB","TB","ATL",27,0,0,2,2,0,0,0,0,0,0,0,3,2,0,17,15,2
"350","ATL",2004,"2004_01_ATL_SF","SF","ATL",19,21,3,1,3,0,3,0,0,0,1,2,1,0,0,17,15,2
"351","ATL",2004,"2004_04_ATL_CAR","CAR","ATL",10,27,2,0,2,0,3,2,0,0,0,2,0,0,0,17,15,2
"352","ATL",2004,"2004_05_DET_ATL","ATL","DET",10,17,1,3,2,0,1,1,0,0,0,1,1,2,0,17,15,2
"353","ATL",2004,"2004_16_ATL_NO","NO","ATL",26,13,1,0,1,0,1,2,0,0,0,1,2,1,1,17,15,2
"354","ATL",2004,"2004_10_TB_ATL","ATL","TB",24,14,3,0,1,0,3,1,0,0,1,2,1,0,0,17,15,2
"355","ATL",2004,"2004_17_ATL_SEA","SEA","ATL",28,26,2,2,0,0,2,2,0,0,2,0,1,0,0,17,15,2
"356","ATL",2004,"2004_08_ATL_DEN","DEN","ATL",28,41,4,1,1,1,5,2,0,0,2,2,0,1,0,17,15,2
"357","ATL",2005,"2005_12_ATL_DET","DET","ATL",7,27,3,0,0,0,3,2,0,0,2,1,1,1,0,18,16,0
"358","ATL",2005,"2005_04_MIN_ATL","ATL","MIN",30,10,3,1,2,0,3,3,0,0,1,2,0,0,0,18,16,0
"359","ATL",2005,"2005_01_PHI_ATL","ATL","PHI",14,10,2,1,1,0,2,0,0,0,0,2,1,2,0,18,16,0
"360","ATL",2005,"2005_16_ATL_TB","TB","ATL",27,24,3,1,3,0,3,1,0,0,2,1,0,1,0,18,16,0
"361","ATL",2005,"2005_11_TB_ATL","ATL","TB",27,30,4,1,0,0,3,2,1,0,2,1,0,2,0,18,16,0
"362","ATL",2005,"2005_02_ATL_SEA","SEA","ATL",21,18,2,1,2,0,1,1,0,1,1,1,0,0,0,18,16,0
"363","ATL",2005,"2005_10_GB_ATL","ATL","GB",25,33,3,1,2,0,2,1,0,1,2,1,0,3,0,18,16,0
"364","ATL",2005,"2005_06_ATL_NO","NO","ATL",31,34,2,0,0,0,4,2,0,0,1,1,1,0,0,18,16,0
"365","ATL",2005,"2005_15_ATL_CHI","CHI","ATL",16,3,0,2,4,0,0,1,0,0,0,0,2,0,0,18,16,0
"366","ATL",2005,"2005_07_NYJ_ATL","ATL","NYJ",27,14,2,2,1,0,3,2,0,0,0,2,3,0,0,18,16,0
"367","ATL",2005,"2005_13_ATL_CAR","CAR","ATL",24,6,0,1,0,0,0,2,0,0,0,0,2,0,0,18,16,0
"368","ATL",2005,"2005_17_CAR_ATL","ATL","CAR",11,44,2,2,0,0,0,1,1,1,1,0,1,2,0,18,16,0
"369","ATL",2005,"2005_14_NO_ATL","ATL","NO",36,17,4,0,3,0,4,2,0,0,1,3,1,0,0,18,16,0
"370","ATL",2005,"2005_03_ATL_BUF","BUF","ATL",16,24,3,0,2,0,3,1,0,0,2,1,1,0,0,18,16,0
"371","ATL",2005,"2005_09_ATL_MIA","MIA","ATL",10,17,2,1,1,0,2,1,0,0,1,1,0,1,0,18,16,0
"372","ATL",2005,"2005_05_NE_ATL","ATL","NE",28,31,3,0,2,0,2,2,0,1,3,0,0,0,0,18,16,0
"373","ATL",2006,"2006_01_ATL_CAR","CAR","ATL",6,20,2,1,1,0,2,2,0,0,2,0,0,0,0,17,17,1
"374","ATL",2006,"2006_06_NYG_ATL","ATL","NYG",14,27,2,1,3,0,2,0,0,0,0,2,1,1,0,17,17,1
"375","ATL",2006,"2006_08_ATL_CIN","CIN","ATL",27,29,3,0,1,0,2,3,0,0,3,0,0,0,0,17,17,1
"376","ATL",2006,"2006_15_DAL_ATL","ATL","DAL",28,38,5,2,0,0,4,0,1,0,4,0,2,1,0,17,17,1
"377","ATL",2006,"2006_12_NO_ATL","ATL","NO",13,31,1,2,3,0,1,2,0,0,0,1,0,0,0,17,17,1
"378","ATL",2006,"2006_02_TB_ATL","ATL","TB",14,3,2,0,2,0,2,0,0,0,1,1,1,1,0,17,17,1
"379","ATL",2006,"2006_11_ATL_BAL","BAL","ATL",24,10,1,2,3,0,1,1,0,0,1,0,0,0,0,17,17,1
"380","ATL",2006,"2006_14_ATL_TB","TB","ATL",6,17,1,2,1,0,2,1,0,0,0,1,1,0,0,17,17,1
"381","ATL",2006,"2006_16_CAR_ATL","ATL","CAR",3,10,0,1,2,0,0,1,0,0,0,0,2,0,0,17,17,1
"382","ATL",2006,"2006_04_ARI_ATL","ATL","ARI",32,10,2,1,1,0,2,6,1,0,0,1,1,0,0,17,17,1
"383","ATL",2006,"2006_09_ATL_DET","DET","ATL",30,14,2,1,2,0,2,0,0,0,1,1,2,1,0,17,17,1
"384","ATL",2006,"2006_03_ATL_NO","NO","ATL",23,3,1,3,1,0,0,1,0,0,0,0,0,0,0,17,17,1
"385","ATL",2006,"2006_17_ATL_PHI","PHI","ATL",24,17,2,2,0,0,2,1,0,0,2,0,1,0,0,17,17,1
"386","ATL",2006,"2006_10_CLE_ATL","ATL","CLE",13,17,1,1,3,0,1,2,0,0,1,0,2,1,0,17,17,1
"387","ATL",2006,"2006_13_ATL_WAS","WAS","ATL",14,24,3,1,1,0,3,1,0,0,2,1,0,0,0,17,17,1
"388","ATL",2006,"2006_07_PIT_ATL","ATL","PIT",41,38,5,0,1,0,5,2,0,0,4,1,2,1,0,17,17,1
"389","ATL",2007,"2007_01_ATL_MIN","MIN","ATL",24,3,2,0,2,0,0,1,2,0,0,0,2,0,0,14,13,3
"390","ATL",2007,"2007_03_CAR_ATL","ATL","CAR",20,27,2,1,1,0,2,2,0,0,2,0,0,2,0,14,13,3
"391","ATL",2007,"2007_09_SF_ATL","ATL","SF",20,16,2,2,2,0,2,2,0,0,0,2,1,0,0,14,13,3
"392","ATL",2007,"2007_14_NO_ATL","ATL","NO",14,34,3,4,4,0,2,0,1,0,2,0,1,1,0,14,13,3
"393","ATL",2007,"2007_05_ATL_TEN","TEN","ATL",20,13,1,2,2,0,1,2,1,0,0,0,2,1,0,14,13,3
"394","ATL",2007,"2007_15_ATL_TB","TB","ATL",37,3,1,0,0,1,0,1,1,0,0,0,2,2,0,14,13,3
"395","ATL",2007,"2007_12_IND_ATL","ATL","IND",13,31,1,3,1,0,1,2,0,0,1,0,2,0,0,14,13,3
"396","ATL",2007,"2007_13_ATL_STL","LA","ATL",28,16,2,2,3,0,1,1,0,0,2,0,2,1,0,14,13,3
"397","ATL",2007,"2007_16_ATL_ARI","ARI","ATL",30,27,3,1,1,0,3,2,0,0,2,1,1,0,0,14,13,3
"398","ATL",2007,"2007_17_SEA_ATL","ATL","SEA",44,41,5,1,1,0,5,3,0,0,4,1,0,0,0,14,13,3
"399","ATL",2007,"2007_04_HOU_ATL","ATL","HOU",26,16,2,0,0,0,2,4,0,0,2,0,0,0,0,14,13,3
"400","ATL",2007,"2007_11_TB_ATL","ATL","TB",7,31,2,2,4,0,1,0,1,0,1,0,2,2,0,14,13,3
"401","ATL",2007,"2007_02_ATL_JAX","JAX","ATL",13,7,1,0,1,0,1,0,0,0,0,1,0,0,0,14,13,3
"402","ATL",2007,"2007_07_ATL_NO","NO","ATL",22,16,1,0,3,0,1,3,0,0,1,0,0,0,0,14,13,3
"403","ATL",2007,"2007_06_NYG_ATL","ATL","NYG",10,31,1,1,3,0,1,1,0,0,0,1,1,0,0,14,13,3
"404","ATL",2007,"2007_10_ATL_CAR","CAR","ATL",13,20,3,0,2,0,2,2,1,0,1,1,0,1,0,14,13,3
"405","ATL",2008,"2008_15_TB_ATL","ATL","TB",13,10,1,0,2,0,1,2,0,0,0,1,2,1,0,18,13,2
"406","ATL",2008,"2008_01_DET_ATL","ATL","DET",34,21,4,0,0,0,4,2,0,0,1,3,0,0,0,18,13,2
"407","ATL",2008,"2008_11_DEN_ATL","ATL","DEN",20,24,2,1,1,0,2,2,0,0,0,2,1,0,0,18,13,2
"408","ATL",2008,"2008_05_ATL_GB","GB","ATL",24,27,3,1,3,0,3,2,0,0,2,1,1,0,0,18,13,2
